No	Time	DC/AC	Value	Unit	AUTO
395	20:35:18	DC	00,13	mA	pass
396	20:35:18	DC	00,13	mA	pass
397	20:35:19	DC	00,13	mA	pass
398	20:35:19	DC	00,13	mA	pass
399	20:35:20	DC	00,13	mA	pass
400	20:35:21	DC	00,13	mA	pass
401	20:35:21	DC	00,13	mA	pass
402	20:35:22	DC	00,13	mA	pass
403	20:35:22	DC	00,13	mA	pass
404	20:35:23	DC	00,13	mA	pass
405	20:35:24	DC	00,13	mA	pass
406	20:35:24	DC	00,13	mA	pass
407	20:35:25	DC	00,13	mA	pass
408	20:35:25	DC	00,13	mA	pass
409	20:35:26	DC	00,13	mA	pass
410	20:35:26	DC	00,13	mA	pass
411	20:35:27	DC	00,13	mA	pass
412	20:35:28	DC	00,13	mA	pass
413	20:35:28	DC	00,13	mA	pass
414	20:35:29	DC	00,13	mA	pass
415	20:35:29	DC	00,13	mA	pass
416	20:35:30	DC	00,14	mA	pass
417	20:35:31	DC	00,13	mA	pass
418	20:35:31	DC	00,13	mA	pass
419	20:35:32	DC	00,13	mA	pass
420	20:35:32	DC	00,13	mA	pass
421	20:35:33	DC	00,13	mA	pass
422	20:35:33	DC	00,14	mA	pass
423	20:35:34	DC	00,14	mA	pass
424	20:35:35	DC	00,13	mA	pass
425	20:35:35	DC	00,13	mA	pass
426	20:35:36	DC	00,13	mA	pass
427	20:35:36	DC	00,13	mA	pass
428	20:35:37	DC	00,13	mA	pass
429	20:35:38	DC	00,13	mA	pass
430	20:35:38	DC	00,13	mA	pass
431	20:35:39	DC	00,13	mA	pass
432	20:35:39	DC	00,13	mA	pass
433	20:35:40	DC	00,13	mA	pass
434	20:35:41	DC	00,13	mA	pass
435	20:35:41	DC	00,13	mA	pass
436	20:35:42	DC	00,13	mA	pass
437	20:35:42	DC	00,14	mA	pass
438	20:35:43	DC	00,13	mA	pass
439	20:35:43	DC	00,13	mA	pass
440	20:35:44	DC	00,13	mA	pass
441	20:35:44	DC	00,13	mA	pass
442	20:35:45	DC	00,13	mA	pass
443	20:35:46	DC	00,13	mA	pass
444	20:35:46	DC	00,13	mA	pass
445	20:35:47	DC	00,13	mA	pass
446	20:35:47	DC	00,13	mA	pass
447	20:35:48	DC	00,13	mA	pass
448	20:35:49	DC	00,13	mA	pass
449	20:35:49	DC	00,13	mA	pass
450	20:35:50	DC	00,13	mA	pass
451	20:35:50	DC	00,13	mA	pass
452	20:35:51	DC	00,13	mA	pass
453	20:35:51	DC	00,13	mA	pass
454	20:35:52	DC	00,13	mA	pass
455	20:35:53	DC	00,14	mA	pass
456	20:35:53	DC	00,13	mA	pass
457	20:35:54	DC	00,13	mA	pass
458	20:35:54	DC	00,13	mA	pass
459	20:35:55	DC	00,13	mA	pass
460	20:35:56	DC	00,13	mA	pass
461	20:35:56	DC	00,13	mA	pass
462	20:35:57	DC	00,13	mA	pass
