No	Time	DC/AC	Value	Unit	AUTO
664	18:06:35	DC	00,99	mA	pass
665	18:06:35	DC	00,89	mA	pass
666	18:06:36	DC	00,89	mA	pass
667	18:06:36	DC	00,89	mA	pass
668	18:06:37	DC	00,89	mA	pass
669	18:06:38	DC	00,90	mA	pass
670	18:06:38	DC	00,89	mA	pass
671	18:06:39	DC	04,70	mA	pass
672	18:06:39	DC	00,90	mA	pass
673	18:06:40	DC	00,89	mA	pass
674	18:06:40	DC	00,88	mA	pass
675	18:06:41	DC	00,88	mA	pass
676	18:06:42	DC	00,88	mA	pass
677	18:06:42	DC	00,88	mA	pass
678	18:06:43	DC	12,43	mA	pass
679	18:06:43	DC	00,89	mA	pass
680	18:06:44	DC	00,89	mA	pass
681	18:06:45	DC	00,88	mA	pass
682	18:06:45	DC	19,95	mA	pass
683	18:06:46	DC	00,89	mA	pass
684	18:06:46	DC	00,89	mA	pass
685	18:06:47	DC	00,89	mA	pass
686	18:06:47	DC	00,89	mA	pass
687	18:06:48	DC	00,89	mA	pass
688	18:06:49	DC	00,89	mA	pass
689	18:06:49	DC	06,30	mA	pass
690	18:06:50	DC	28,61	mA	pass
691	18:06:50	DC	00,89	mA	pass
692	18:06:51	DC	00,88	mA	pass
693	18:06:52	DC	00,89	mA	pass
694	18:06:52	DC	00,89	mA	pass
695	18:06:53	DC	00,89	mA	pass
696	18:06:53	DC	00,91	mA	pass
697	18:06:54	DC	00,91	mA	pass
698	18:06:55	DC	00,88	mA	pass
699	18:06:55	DC	05,41	mA	pass
700	18:06:56	DC	00,89	mA	pass
701	18:06:56	DC	00,88	mA	pass
702	18:06:57	DC	00,88	mA	pass
703	18:06:57	DC	11,00	mA	pass
704	18:06:58	DC	00,88	mA	pass
705	18:06:59	DC	00,88	mA	pass
706	18:06:59	DC	09,65	mA	pass
707	18:07:00	DC	00,89	mA	pass
708	18:07:00	DC	00,90	mA	pass
709	18:07:01	DC	00,90	mA	pass
710	18:07:02	DC	16,82	mA	pass
711	18:07:02	DC	00,89	mA	pass
712	18:07:03	DC	00,88	mA	pass
713	18:07:03	DC	00,88	mA	pass
714	18:07:04	DC	00,89	mA	pass
715	18:07:04	DC	00,89	mA	pass
716	18:07:05	DC	00,89	mA	pass
717	18:07:06	DC	20,95	mA	pass
718	18:07:06	DC	00,88	mA	pass
719	18:07:07	DC	00,88	mA	pass
720	18:07:07	DC	00,88	mA	pass
721	18:07:08	DC	00,89	mA	pass
722	18:07:08	DC	00,89	mA	pass
723	18:07:09	DC	00,89	mA	pass
724	18:07:10	DC	02,51	mA	pass
725	18:07:10	DC	00,89	mA	pass
726	18:07:11	DC	00,89	mA	pass
727	18:07:11	DC	00,89	mA	pass
728	18:07:12	DC	00,89	mA	pass
729	18:07:13	DC	00,89	mA	pass
730	18:07:13	DC	00,89	mA	pass
731	18:07:14	DC	11,65	mA	pass
732	18:07:14	DC	00,89	mA	pass
733	18:07:15	DC	00,89	mA	pass
734	18:07:15	DC	00,88	mA	pass
735	18:07:16	DC	00,89	mA	pass
736	18:07:17	DC	00,89	mA	pass
737	18:07:17	DC	00,89	mA	pass
738	18:07:18	DC	05,89	mA	pass
739	18:07:18	DC	00,88	mA	pass
740	18:07:19	DC	00,88	mA	pass
741	18:07:19	DC	00,88	mA	pass
742	18:07:20	DC	00,89	mA	pass
743	18:07:21	DC	00,89	mA	pass
744	18:07:21	DC	00,89	mA	pass
745	18:07:22	DC	20,59	mA	pass
746	18:07:22	DC	00,88	mA	pass
747	18:07:23	DC	00,88	mA	pass
748	18:07:24	DC	00,89	mA	pass
749	18:07:24	DC	05,77	mA	pass
750	18:07:25	DC	00,90	mA	pass
751	18:07:25	DC	00,90	mA	pass
752	18:07:26	DC	00,89	mA	pass
753	18:07:27	DC	09,80	mA	pass
754	18:07:27	DC	00,90	mA	pass
755	18:07:28	DC	00,90	mA	pass
756	18:07:28	DC	31,43	mA	pass
757	18:07:29	DC	00,88	mA	pass
758	18:07:29	DC	00,88	mA	pass
759	18:07:30	DC	05,27	mA	pass
760	18:07:31	DC	00,88	mA	pass
761	18:07:31	DC	00,88	mA	pass
762	18:07:32	DC	00,88	mA	pass
763	18:07:32	DC	00,88	mA	pass
764	18:07:33	DC	00,88	mA	pass
765	18:07:33	DC	00,88	mA	pass
766	18:07:34	DC	05,54	mA	pass
767	18:07:35	DC	00,88	mA	pass
768	18:07:35	DC	00,88	mA	pass
769	18:07:36	DC	00,88	mA	pass
770	18:07:36	DC	00,89	mA	pass
771	18:07:37	DC	00,88	mA	pass
772	18:07:38	DC	00,88	mA	pass
773	18:07:38	DC	21,60	mA	pass
774	18:07:39	DC	04,20	mA	pass
775	18:07:39	DC	00,89	mA	pass
776	18:07:40	DC	00,88	mA	pass
777	18:07:40	DC	16,84	mA	pass
778	18:07:41	DC	00,88	mA	pass
779	18:07:42	DC	00,88	mA	pass
780	18:07:42	DC	00,88	mA	pass
781	18:07:43	DC	00,88	mA	pass
782	18:07:43	DC	00,88	mA	pass
783	18:07:44	DC	00,88	mA	pass
784	18:07:44	DC	10,26	mA	pass
785	18:07:45	DC	00,89	mA	pass
786	18:07:46	DC	00,89	mA	pass
787	18:07:46	DC	00,89	mA	pass
788	18:07:47	DC	01,32	mA	pass
789	18:07:47	DC	00,89	mA	pass
790	18:07:48	DC	00,88	mA	pass
791	18:07:49	DC	00,89	mA	pass
792	18:07:49	DC	01,47	mA	pass
793	18:07:50	DC	00,89	mA	pass
794	18:07:50	DC	02,42	mA	pass
795	18:07:51	DC	11,25	mA	pass
796	18:07:51	DC	01,42	mA	pass
797	18:07:52	DC	00,88	mA	pass
798	18:07:53	DC	05,18	mA	pass
799	18:07:53	DC	00,89	mA	pass
800	18:07:54	DC	00,89	mA	pass
801	18:07:54	DC	00,89	mA	pass
802	18:07:55	DC	00,89	mA	pass
803	18:07:56	DC	00,89	mA	pass
804	18:07:56	DC	00,89	mA	pass
805	18:07:57	DC	11,83	mA	pass
806	18:07:57	DC	00,89	mA	pass
807	18:07:58	DC	00,89	mA	pass
808	18:07:59	DC	00,89	mA	pass
809	18:07:59	DC	00,89	mA	pass
810	18:08:00	DC	00,89	mA	pass
811	18:08:00	DC	00,89	mA	pass
812	18:08:01	DC	06,55	mA	pass
813	18:08:01	DC	00,89	mA	pass
814	18:08:02	DC	00,89	mA	pass
815	18:08:03	DC	00,90	mA	pass
816	18:08:03	DC	30,08	mA	pass
817	18:08:04	DC	00,88	mA	pass
818	18:08:04	DC	00,88	mA	pass
819	18:08:05	DC	00,91	mA	pass
820	18:08:05	DC	00,91	mA	pass
821	18:08:06	DC	00,88	mA	pass
822	18:08:07	DC	00,88	mA	pass
823	18:08:07	DC	00,88	mA	pass
824	18:08:08	DC	00,89	mA	pass
825	18:08:08	DC	00,89	mA	pass
826	18:08:09	DC	05,52	mA	pass
827	18:08:10	DC	00,89	mA	pass
828	18:08:10	DC	00,89	mA	pass
829	18:08:11	DC	00,89	mA	pass
830	18:08:11	DC	00,89	mA	pass
831	18:08:12	DC	00,88	mA	pass
832	18:08:12	DC	00,88	mA	pass
833	18:08:13	DC	05,50	mA	pass
834	18:08:14	DC	01,54	mA	pass
835	18:08:14	DC	00,89	mA	pass
836	18:08:15	DC	00,89	mA	pass
837	18:08:15	DC	29,45	mA	pass
838	18:08:16	DC	00,89	mA	pass
839	18:08:17	DC	00,89	mA	pass
840	18:08:17	DC	00,89	mA	pass
841	18:08:18	DC	00,89	mA	pass
842	18:08:18	DC	00,89	mA	pass
843	18:08:19	DC	00,89	mA	pass
844	18:08:19	DC	00,90	mA	pass
845	18:08:20	DC	00,90	mA	pass
846	18:08:21	DC	00,90	mA	pass
847	18:08:21	DC	01,98	mA	pass
848	18:08:22	DC	00,89	mA	pass
849	18:08:22	DC	00,89	mA	pass
850	18:08:23	DC	00,88	mA	pass
851	18:08:24	DC	00,88	mA	pass
852	18:08:24	DC	00,88	mA	pass
853	18:08:25	DC	00,88	mA	pass
854	18:08:25	DC	05,01	mA	pass
855	18:08:26	DC	00,90	mA	pass
856	18:08:26	DC	00,89	mA	pass
857	18:08:27	DC	00,89	mA	pass
858	18:08:28	DC	19,50	mA	pass
859	18:08:28	DC	34,40	mA	pass
860	18:08:29	DC	00,89	mA	pass
861	18:08:29	DC	00,89	mA	pass
862	18:08:30	DC	00,89	mA	pass
863	18:08:31	DC	00,89	mA	pass
864	18:08:31	DC	00,89	mA	pass
865	18:08:32	DC	01,60	mA	pass
866	18:08:32	DC	00,89	mA	pass
867	18:08:33	DC	00,89	mA	pass
868	18:08:33	DC	00,89	mA	pass
869	18:08:34	DC	00,89	mA	pass
870	18:08:34	DC	00,89	mA	pass
871	18:08:35	DC	00,89	mA	pass
872	18:08:36	DC	01,42	mA	pass
873	18:08:36	DC	00,89	mA	pass
874	18:08:37	DC	00,89	mA	pass
875	18:08:37	DC	00,88	mA	pass
876	18:08:38	DC	00,88	mA	pass
877	18:08:39	DC	00,88	mA	pass
878	18:08:39	DC	00,89	mA	pass
879	18:08:40	DC	12,52	mA	pass
880	18:08:40	DC	40,62	mA	pass
881	18:08:41	DC	00,89	mA	pass
882	18:08:42	DC	00,88	mA	pass
883	18:08:42	DC	00,89	mA	pass
884	18:08:43	DC	00,88	mA	pass
885	18:08:43	DC	00,88	mA	pass
886	18:08:44	DC	22,12	mA	pass
887	18:08:44	DC	00,88	mA	pass
888	18:08:45	DC	00,88	mA	pass
889	18:08:46	DC	00,88	mA	pass
890	18:08:46	DC	00,89	mA	pass
891	18:08:47	DC	00,89	mA	pass
892	18:08:47	DC	00,89	mA	pass
893	18:08:48	DC	08,66	mA	pass
894	18:08:49	DC	00,89	mA	pass
895	18:08:49	DC	00,88	mA	pass
896	18:08:50	DC	00,88	mA	pass
897	18:08:50	DC	00,90	mA	pass
898	18:08:51	DC	00,90	mA	pass
899	18:08:51	DC	00,90	mA	pass
900	18:08:52	DC	01,00	mA	pass
901	18:08:53	DC	36,95	mA	pass
902	18:08:53	DC	00,89	mA	pass
903	18:08:54	DC	00,91	mA	pass
904	18:08:54	DC	00,91	mA	pass
905	18:08:55	DC	00,91	mA	pass
906	18:08:56	DC	00,89	mA	pass
907	18:08:56	DC	00,88	mA	pass
908	18:08:57	DC	00,88	mA	pass
909	18:08:57	DC	00,88	mA	pass
910	18:08:58	DC	05,50	mA	pass
911	18:08:59	DC	00,88	mA	pass
912	18:08:59	DC	00,88	mA	pass
913	18:09:00	DC	00,88	mA	pass
914	18:09:00	DC	10,47	mA	pass
915	18:09:01	DC	00,89	mA	pass
916	18:09:01	DC	00,88	mA	pass
917	18:09:02	DC	00,88	mA	pass
918	18:09:03	DC	00,88	mA	pass
919	18:09:03	DC	00,88	mA	pass
920	18:09:04	DC	00,89	mA	pass
921	18:09:04	DC	24,00	mA	pass
922	18:09:05	DC	31,53	mA	pass
923	18:09:05	DC	00,89	mA	pass
924	18:09:06	DC	00,89	mA	pass
925	18:09:07	DC	00,89	mA	pass
926	18:09:07	DC	00,89	mA	pass
927	18:09:08	DC	00,89	mA	pass
928	18:09:08	DC	01,03	mA	pass
929	18:09:09	DC	00,89	mA	pass
930	18:09:10	DC	00,88	mA	pass
931	18:09:10	DC	00,88	mA	pass
932	18:09:11	DC	01,65	mA	pass
933	18:09:11	DC	00,88	mA	pass
934	18:09:12	DC	00,88	mA	pass
935	18:09:12	DC	00,88	mA	pass
936	18:09:13	DC	00,88	mA	pass
937	18:09:14	DC	00,88	mA	pass
938	18:09:14	DC	00,88	mA	pass
939	18:09:15	DC	00,89	mA	pass
940	18:09:15	DC	00,89	mA	pass
941	18:09:16	DC	00,89	mA	pass
942	18:09:17	DC	13,61	mA	pass
943	18:09:17	DC	00,89	mA	pass
944	18:09:18	DC	00,89	mA	pass
945	18:09:18	DC	00,89	mA	pass
946	18:09:19	DC	00,89	mA	pass
947	18:09:19	DC	00,89	mA	pass
948	18:09:20	DC	00,88	mA	pass
949	18:09:21	DC	18,93	mA	pass
950	18:09:21	DC	00,89	mA	pass
951	18:09:22	DC	00,89	mA	pass
952	18:09:22	DC	00,88	mA	pass
953	18:09:23	DC	12,76	mA	pass
954	18:09:24	DC	00,89	mA	pass
955	18:09:24	DC	00,88	mA	pass
956	18:09:25	DC	02,44	mA	pass
957	18:09:25	DC	00,89	mA	pass
958	18:09:26	DC	00,89	mA	pass
959	18:09:27	DC	00,89	mA	pass
960	18:09:27	DC	00,89	mA	pass
961	18:09:28	DC	00,89	mA	pass
962	18:09:28	DC	00,89	mA	pass
963	18:09:29	DC	00,89	mA	pass
964	18:09:29	DC	12,17	mA	pass
965	18:09:30	DC	28,11	mA	pass
966	18:09:30	DC	00,89	mA	pass
967	18:09:31	DC	00,89	mA	pass
968	18:09:32	DC	00,89	mA	pass
969	18:09:32	DC	00,89	mA	pass
970	18:09:33	DC	04,24	mA	pass
971	18:09:33	DC	00,89	mA	pass
972	18:09:34	DC	00,89	mA	pass
973	18:09:35	DC	00,89	mA	pass
974	18:09:35	DC	00,89	mA	pass
975	18:09:36	DC	00,88	mA	pass
976	18:09:36	DC	00,88	mA	pass
977	18:09:37	DC	00,88	mA	pass
978	18:09:37	DC	00,89	mA	pass
979	18:09:38	DC	00,88	mA	pass
980	18:09:39	DC	00,88	mA	pass
981	18:09:39	DC	21,27	mA	pass
982	18:09:40	DC	01,06	mA	pass
983	18:09:40	DC	00,89	mA	pass
984	18:09:41	DC	01,23	mA	pass
985	18:09:42	DC	33,25	mA	pass
986	18:09:42	DC	00,88	mA	pass
987	18:09:43	DC	00,88	mA	pass
988	18:09:43	DC	01,72	mA	pass
989	18:09:44	DC	00,88	mA	pass
990	18:09:44	DC	01,37	mA	pass
991	18:09:45	DC	00,89	mA	pass
992	18:09:46	DC	00,88	mA	pass
993	18:09:46	DC	00,88	mA	pass
994	18:09:47	DC	00,88	mA	pass
995	18:09:47	DC	00,89	mA	pass
996	18:09:48	DC	00,89	mA	pass
997	18:09:49	DC	00,89	mA	pass
998	18:09:49	DC	01,25	mA	pass
999	18:09:50	DC	00,89	mA	pass
1000	18:09:50	DC	00,89	mA	pass
1001	18:09:51	DC	00,89	mA	pass
1002	18:09:51	DC	04,96	mA	pass
1003	18:09:52	DC	01,54	mA	pass
1004	18:09:53	DC	00,89	mA	pass
1005	18:09:53	DC	15,88	mA	pass
1006	18:09:54	DC	37,59	mA	pass
1007	18:09:54	DC	00,89	mA	pass
1008	18:09:55	DC	08,95	mA	pass
1009	18:09:56	DC	30,52	mA	pass
1010	18:09:56	DC	00,88	mA	pass
1011	18:09:57	DC	00,88	mA	pass
1012	18:09:57	DC	00,89	mA	pass
1013	18:09:58	DC	00,89	mA	pass
1014	18:09:58	DC	00,88	mA	pass
1015	18:09:59	DC	00,88	mA	pass
1016	18:10:00	DC	21,04	mA	pass
1017	18:10:00	DC	00,89	mA	pass
1018	18:10:01	DC	00,88	mA	pass
1019	18:10:01	DC	00,88	mA	pass
1020	18:10:02	DC	00,89	mA	pass
1021	18:10:03	DC	00,89	mA	pass
1022	18:10:03	DC	00,89	mA	pass
1023	18:10:04	DC	00,90	mA	pass
1024	18:10:04	DC	00,90	mA	pass
1025	18:10:05	DC	00,90	mA	pass
1026	18:10:05	DC	00,90	mA	pass
1027	18:10:06	DC	21,24	mA	pass
1028	18:10:07	DC	00,90	mA	pass
1029	18:10:07	DC	12,12	mA	pass
1030	18:10:08	DC	03,28	mA	pass
1031	18:10:08	DC	28,87	mA	pass
1032	18:10:09	DC	00,89	mA	pass
1033	18:10:09	DC	00,89	mA	pass
1034	18:10:10	DC	00,89	mA	pass
1035	18:10:11	DC	00,88	mA	pass
1036	18:10:11	DC	00,88	mA	pass
1037	18:10:12	DC	05,20	mA	pass
1038	18:10:12	DC	00,89	mA	pass
1039	18:10:13	DC	00,89	mA	pass
1040	18:10:14	DC	00,89	mA	pass
1041	18:10:14	DC	00,89	mA	pass
1042	18:10:15	DC	00,89	mA	pass
1043	18:10:15	DC	00,89	mA	pass
1044	18:10:16	DC	18,75	mA	pass
1045	18:10:16	DC	00,89	mA	pass
1046	18:10:17	DC	00,89	mA	pass
1047	18:10:18	DC	00,89	mA	pass
1048	18:10:18	DC	25,33	mA	pass
1049	18:10:19	DC	39,89	mA	pass
1050	18:10:19	DC	00,89	mA	pass
1051	18:10:20	DC	00,89	mA	pass
1052	18:10:21	DC	00,89	mA	pass
1053	18:10:21	DC	00,89	mA	pass
1054	18:10:22	DC	00,89	mA	pass
1055	18:10:22	DC	00,89	mA	pass
1056	18:10:23	DC	00,89	mA	pass
1057	18:10:23	DC	00,89	mA	pass
1058	18:10:24	DC	02,83	mA	pass
1059	18:10:25	DC	00,89	mA	pass
1060	18:10:25	DC	00,89	mA	pass
1061	18:10:26	DC	00,89	mA	pass
1062	18:10:26	DC	00,89	mA	pass
1063	18:10:27	DC	00,89	mA	pass
1064	18:10:28	DC	00,89	mA	pass
1065	18:10:28	DC	04,58	mA	pass
1066	18:10:29	DC	00,89	mA	pass
1067	18:10:29	DC	00,89	mA	pass
1068	18:10:30	DC	00,89	mA	pass
1069	18:10:30	DC	00,89	mA	pass
1070	18:10:31	DC	42,31	mA	pass
1071	18:10:32	DC	16,47	mA	pass
1072	18:10:32	DC	40,78	mA	pass
1073	18:10:33	DC	03,25	mA	pass
1074	18:10:33	DC	00,89	mA	pass
1075	18:10:34	DC	00,89	mA	pass
1076	18:10:35	DC	18,59	mA	pass
1077	18:10:35	DC	00,89	mA	pass
1078	18:10:36	DC	00,89	mA	pass
1079	18:10:36	DC	00,89	mA	pass
1080	18:10:37	DC	00,88	mA	pass
1081	18:10:37	DC	00,88	mA	pass
1082	18:10:38	DC	00,88	mA	pass
1083	18:10:39	DC	12,23	mA	pass
1084	18:10:39	DC	00,89	mA	pass
1085	18:10:40	DC	00,88	mA	pass
1086	18:10:40	DC	00,88	mA	pass
1087	18:10:41	DC	00,89	mA	pass
1088	18:10:42	DC	00,88	mA	pass
1089	18:10:42	DC	00,88	mA	pass
1090	18:10:43	DC	08,63	mA	pass
1091	18:10:43	DC	40,44	mA	pass
1092	18:10:44	DC	00,90	mA	pass
1093	18:10:44	DC	00,90	mA	pass
1094	18:10:45	DC	00,89	mA	pass
1095	18:10:46	DC	00,89	mA	pass
1096	18:10:46	DC	00,89	mA	pass
1097	18:10:47	DC	17,42	mA	pass
1098	18:10:47	DC	00,89	mA	pass
1099	18:10:48	DC	00,89	mA	pass
1100	18:10:48	DC	00,89	mA	pass
1101	18:10:49	DC	00,89	mA	pass
1102	18:10:50	DC	00,89	mA	pass
1103	18:10:50	DC	00,88	mA	pass
1104	18:10:51	DC	06,36	mA	pass
1105	18:10:51	DC	00,89	mA	pass
1106	18:10:52	DC	00,89	mA	pass
1107	18:10:53	DC	01,31	mA	pass
1108	18:10:53	DC	00,89	mA	pass
1109	18:10:54	DC	00,88	mA	pass
1110	18:10:54	DC	00,88	mA	pass
1111	18:10:55	DC	13,53	mA	pass
1112	18:10:56	DC	26,75	mA	pass
1113	18:10:56	DC	00,89	mA	pass
1114	18:10:57	DC	00,89	mA	pass
1115	18:10:57	DC	00,88	mA	pass
1116	18:10:58	DC	00,88	mA	pass
1117	18:10:58	DC	00,88	mA	pass
1118	18:10:59	DC	18,47	mA	pass
1119	18:11:00	DC	00,88	mA	pass
1120	18:11:00	DC	00,88	mA	pass
1121	18:11:01	DC	00,88	mA	pass
1122	18:11:01	DC	00,89	mA	pass
1123	18:11:02	DC	00,89	mA	pass
1124	18:11:03	DC	00,88	mA	pass
1125	18:11:03	DC	00,88	mA	pass
1126	18:11:04	DC	00,88	mA	pass
1127	18:11:04	DC	00,88	mA	pass
1128	18:11:05	DC	00,88	mA	pass
1129	18:11:05	DC	00,88	mA	pass
1130	18:11:06	DC	00,88	mA	pass
1131	18:11:07	DC	00,89	mA	pass
1132	18:11:07	DC	01,69	mA	pass
1133	18:11:08	DC	29,79	mA	pass
1134	18:11:08	DC	00,89	mA	pass
1135	18:11:09	DC	00,89	mA	pass
1136	18:11:09	DC	00,89	mA	pass
1137	18:11:10	DC	00,89	mA	pass
1138	18:11:11	DC	00,89	mA	pass
1139	18:11:11	DC	03,92	mA	pass
1140	18:11:12	DC	00,88	mA	pass
1141	18:11:12	DC	00,88	mA	pass
1142	18:11:13	DC	01,32	mA	pass
1143	18:11:14	DC	00,88	mA	pass
1144	18:11:14	DC	00,88	mA	pass
1145	18:11:15	DC	00,88	mA	pass
1146	18:11:15	DC	09,64	mA	pass
1147	18:11:16	DC	00,89	mA	pass
1148	18:11:16	DC	00,89	mA	pass
1149	18:11:17	DC	00,89	mA	pass
1150	18:11:18	DC	17,42	mA	pass
1151	18:11:18	DC	00,90	mA	pass
1152	18:11:19	DC	00,90	mA	pass
1153	18:11:19	DC	40,32	mA	pass
1154	18:11:20	DC	24,41	mA	pass
1155	18:11:21	DC	00,89	mA	pass
1156	18:11:21	DC	00,89	mA	pass
1157	18:11:22	DC	00,89	mA	pass
1158	18:11:22	DC	00,89	mA	pass
1159	18:11:23	DC	00,89	mA	pass
1160	18:11:23	DC	01,15	mA	pass
1161	18:11:24	DC	00,89	mA	pass
1162	18:11:25	DC	00,89	mA	pass
1163	18:11:25	DC	00,89	mA	pass
1164	18:11:26	DC	00,89	mA	pass
1165	18:11:26	DC	00,89	mA	pass
1166	18:11:27	DC	00,89	mA	pass
1167	18:11:28	DC	05,51	mA	pass
1168	18:11:28	DC	00,89	mA	pass
1169	18:11:29	DC	00,89	mA	pass
1170	18:11:29	DC	00,88	mA	pass
1171	18:11:30	DC	00,90	mA	pass
1172	18:11:30	DC	00,90	mA	pass
1173	18:11:31	DC	00,90	mA	pass
1174	18:11:32	DC	21,43	mA	pass
1175	18:11:32	DC	03,30	mA	pass
1176	18:11:33	DC	24,35	mA	pass
1177	18:11:33	DC	00,89	mA	pass
1178	18:11:34	DC	11,56	mA	pass
1179	18:11:35	DC	00,88	mA	pass
1180	18:11:35	DC	00,88	mA	pass
1181	18:11:36	DC	00,89	mA	pass
1182	18:11:36	DC	00,89	mA	pass
1183	18:11:37	DC	00,89	mA	pass
1184	18:11:38	DC	01,41	mA	pass
1185	18:11:38	DC	00,89	mA	pass
1186	18:11:39	DC	00,89	mA	pass
1187	18:11:39	DC	00,89	mA	pass
1188	18:11:40	DC	05,50	mA	pass
1189	18:11:40	DC	00,88	mA	pass
1190	18:11:41	DC	00,88	mA	pass
1191	18:11:42	DC	00,88	mA	pass
1192	18:11:42	DC	00,89	mA	pass
1193	18:11:43	DC	00,89	mA	pass
1194	18:11:43	DC	00,89	mA	pass
1195	18:11:44	DC	13,18	mA	pass
1196	18:11:45	DC	29,11	mA	pass
1197	18:11:45	DC	00,89	mA	pass
1198	18:11:46	DC	35,91	mA	pass
1199	18:11:46	DC	00,88	mA	pass
1200	18:11:47	DC	00,88	mA	pass
1201	18:11:48	DC	00,88	mA	pass
1202	18:11:48	DC	25,23	mA	pass
1203	18:11:49	DC	00,88	mA	pass
1204	18:11:49	DC	00,88	mA	pass
1205	18:11:50	DC	00,88	mA	pass
1206	18:11:50	DC	01,01	mA	pass
1207	18:11:51	DC	00,89	mA	pass
1208	18:11:52	DC	00,88	mA	pass
1209	18:11:52	DC	00,88	mA	pass
1210	18:11:53	DC	00,88	mA	pass
1211	18:11:53	DC	00,88	mA	pass
1212	18:11:54	DC	05,51	mA	pass
1213	18:11:55	DC	00,89	mA	pass
1214	18:11:55	DC	00,88	mA	pass
1215	18:11:56	DC	01,33	mA	pass
1216	18:11:56	DC	10,25	mA	pass
1217	18:11:57	DC	26,82	mA	pass
1218	18:11:58	DC	00,89	mA	pass
1219	18:11:58	DC	00,89	mA	pass
1220	18:11:59	DC	29,54	mA	pass
1221	18:11:59	DC	00,89	mA	pass
1222	18:12:00	DC	00,89	mA	pass
1223	18:12:00	DC	19,14	mA	pass
1224	18:12:01	DC	00,89	mA	pass
1225	18:12:02	DC	00,89	mA	pass
1226	18:12:02	DC	00,88	mA	pass
1227	18:12:03	DC	00,89	mA	pass
1228	18:12:03	DC	00,89	mA	pass
1229	18:12:04	DC	00,88	mA	pass
1230	18:12:05	DC	17,23	mA	pass
1231	18:12:05	DC	00,89	mA	pass
1232	18:12:06	DC	00,89	mA	pass
1233	18:12:06	DC	00,89	mA	pass
1234	18:12:07	DC	08,90	mA	pass
1235	18:12:07	DC	00,89	mA	pass
1236	18:12:08	DC	00,88	mA	pass
1237	18:12:09	DC	00,89	mA	pass
1238	18:12:09	DC	23,43	mA	pass
1239	18:12:10	DC	00,90	mA	pass
1240	18:12:10	DC	00,90	mA	pass
1241	18:12:11	DC	02,56	mA	pass
1242	18:12:12	DC	00,89	mA	pass
1243	18:12:12	DC	02,69	mA	pass
1244	18:12:13	DC	05,51	mA	pass
1245	18:12:13	DC	00,88	mA	pass
1246	18:12:14	DC	00,88	mA	pass
1247	18:12:14	DC	00,88	mA	pass
1248	18:12:15	DC	00,89	mA	pass
1249	18:12:16	DC	00,89	mA	pass
1250	18:12:16	DC	00,89	mA	pass
1251	18:12:17	DC	18,90	mA	pass
1252	18:12:17	DC	00,89	mA	pass
1253	18:12:18	DC	00,89	mA	pass
1254	18:12:19	DC	00,89	mA	pass
1255	18:12:19	DC	00,89	mA	pass
1256	18:12:20	DC	00,89	mA	pass
1257	18:12:20	DC	00,88	mA	pass
1258	18:12:21	DC	37,49	mA	pass
1259	18:12:21	DC	29,33	mA	pass
1260	18:12:22	DC	00,89	mA	pass
1261	18:12:23	DC	00,89	mA	pass
1262	18:12:23	DC	16,52	mA	pass
1263	18:12:24	DC	00,88	mA	pass
1264	18:12:24	DC	00,88	mA	pass
1265	18:12:25	DC	00,88	mA	pass
1266	18:12:25	DC	00,89	mA	pass
1267	18:12:26	DC	00,89	mA	pass
1268	18:12:27	DC	00,89	mA	pass
1269	18:12:27	DC	00,89	mA	pass
1270	18:12:28	DC	00,89	mA	pass
1271	18:12:28	DC	00,88	mA	pass
1272	18:12:29	DC	00,89	mA	pass
1273	18:12:30	DC	00,89	mA	pass
1274	18:12:30	DC	00,89	mA	pass
1275	18:12:31	DC	00,88	mA	pass
1276	18:12:31	DC	05,27	mA	pass
1277	18:12:32	DC	00,89	mA	pass
1278	18:12:32	DC	00,89	mA	pass
1279	18:12:33	DC	13,66	mA	pass
1280	18:12:34	DC	00,89	mA	pass
1281	18:12:34	DC	31,94	mA	pass
1282	18:12:35	DC	15,69	mA	pass
1283	18:12:35	DC	14,42	mA	pass
1284	18:12:36	DC	00,89	mA	pass
1285	18:12:37	DC	00,88	mA	pass
1286	18:12:37	DC	00,88	mA	pass
1287	18:12:38	DC	00,89	mA	pass
1288	18:12:38	DC	00,88	mA	pass
1289	18:12:39	DC	00,88	mA	pass
1290	18:12:39	DC	23,75	mA	pass
1291	18:12:40	DC	00,89	mA	pass
1292	18:12:41	DC	00,89	mA	pass
1293	18:12:41	DC	00,89	mA	pass
1294	18:12:42	DC	00,89	mA	pass
1295	18:12:42	DC	00,89	mA	pass
1296	18:12:43	DC	00,89	mA	pass
1297	18:12:44	DC	05,78	mA	pass
1298	18:12:44	DC	00,89	mA	pass
1299	18:12:45	DC	00,89	mA	pass
1300	18:12:45	DC	01,23	mA	pass
1301	18:12:46	DC	42,04	mA	pass
1302	18:12:46	DC	29,94	mA	pass
1303	18:12:47	DC	00,89	mA	pass
1304	18:12:48	DC	00,89	mA	pass
1305	18:12:48	DC	00,89	mA	pass
1306	18:12:49	DC	00,89	mA	pass
1307	18:12:49	DC	05,51	mA	pass
1308	18:12:50	DC	00,89	mA	pass
1309	18:12:51	DC	00,89	mA	pass
1310	18:12:51	DC	00,89	mA	pass
1311	18:12:52	DC	04,68	mA	pass
1312	18:12:52	DC	00,89	mA	pass
1313	18:12:53	DC	00,89	mA	pass
