,meas0,meas1,meas2,meas3,meas4,meas5,meas6,meas7,meas8
294,1168.0,1408.0,1088.0,1008.0,1408.0,1248.0,1008.0,1248.0,1168.0
295,1088.0,1488.0,1008.0,1168.0,1408.0,1248.0,1008.0,1248.0,1168.0
296,1248.0,1488.0,1008.0,1168.0,1328.0,1248.0,912.0,1088.0,1168.0
297,1168.0,1408.0,1088.0,1328.0,1328.0,1168.0,1008.0,1088.0,1248.0
298,1168.0,1408.0,912.0,1248.0,1328.0,1168.0,1088.0,1248.0,1168.0
299,1168.0,1408.0,912.0,1328.0,1408.0,1328.0,912.0,1248.0,1088.0
300,1168.0,1248.0,1008.0,1328.0,1488.0,1408.0,912.0,1088.0,1008.0
301,1168.0,1248.0,1008.0,1408.0,1408.0,1248.0,912.0,1088.0,1168.0
302,1248.0,1328.0,912.0,1248.0,1408.0,1248.0,1088.0,1168.0,1088.0
303,1088.0,1328.0,1088.0,1088.0,1328.0,1248.0,1088.0,1088.0,1088.0
304,1248.0,1408.0,1088.0,1488.0,1328.0,1248.0,1088.0,1168.0,1008.0
305,1248.0,1488.0,1168.0,1584.0,1408.0,1168.0,1008.0,1008.0,1168.0
306,1248.0,1408.0,1088.0,1248.0,1488.0,1088.0,1008.0,1008.0,1248.0
307,1168.0,1328.0,1008.0,1248.0,1328.0,1168.0,1088.0,1088.0,1248.0
308,1248.0,1328.0,912.0,1248.0,1328.0,1168.0,1248.0,1248.0,1088.0
309,1168.0,1408.0,1088.0,1248.0,1248.0,1168.0,1168.0,1328.0,1168.0
310,1168.0,1488.0,1168.0,1088.0,1328.0,1248.0,1248.0,1168.0,1088.0
311,1088.0,1408.0,1168.0,1168.0,1328.0,1168.0,1248.0,1088.0,1008.0
312,1168.0,1328.0,1088.0,1168.0,1408.0,1248.0,1168.0,1248.0,1008.0
313,1168.0,1408.0,1488.0,1008.0,1248.0,1248.0,1168.0,1248.0,1008.0
314,1168.0,1328.0,2480.0,1088.0,1248.0,1328.0,1328.0,1168.0,912.0
315,1168.0,1328.0,2816.0,1088.0,1168.0,1248.0,1408.0,1248.0,1088.0
316,1408.0,1328.0,2560.0,1088.0,1328.0,1168.0,1248.0,1168.0,1168.0
317,1328.0,1248.0,1408.0,1168.0,1408.0,1088.0,1168.0,1168.0,1168.0
318,1168.0,1248.0,1008.0,1088.0,1408.0,1248.0,1088.0,1088.0,1168.0
319,1168.0,1248.0,1088.0,1168.0,1248.0,1328.0,1248.0,1088.0,1248.0
320,1168.0,1408.0,1088.0,1248.0,1904.0,1248.0,1088.0,1248.0,1248.0
321,1088.0,1488.0,1008.0,1088.0,2160.0,1248.0,1168.0,1168.0,1168.0
322,1088.0,2240.0,1168.0,1248.0,2560.0,1248.0,1168.0,1248.0,1248.0
323,1168.0,2560.0,912.0,1488.0,2064.0,1328.0,1168.0,1168.0,1088.0
324,1008.0,2400.0,1008.0,1328.0,1408.0,1328.0,1168.0,1248.0,1088.0
325,1088.0,1488.0,1008.0,1248.0,1408.0,1328.0,1088.0,1328.0,1168.0
326,1248.0,1408.0,1168.0,1328.0,1328.0,1328.0,832.0,1328.0,1168.0
327,1248.0,1408.0,1168.0,1248.0,1248.0,1248.0,1008.0,1248.0,1088.0
328,1248.0,1408.0,1248.0,1088.0,1328.0,1248.0,1008.0,1248.0,912.0
329,1248.0,1408.0,1168.0,912.0,1328.0,1248.0,1008.0,1168.0,1008.0
330,1328.0,1328.0,1168.0,1008.0,1248.0,1168.0,1088.0,1168.0,1088.0
331,1328.0,1408.0,1248.0,1088.0,1248.0,1248.0,1008.0,1248.0,1088.0
332,1248.0,1248.0,1248.0,1168.0,1248.0,1248.0,912.0,1248.0,1248.0
333,1248.0,1328.0,1328.0,1248.0,1248.0,1168.0,1008.0,1088.0,1328.0
334,1168.0,1248.0,1168.0,1088.0,1328.0,1088.0,1008.0,1328.0,1328.0
335,1248.0,1408.0,1168.0,1328.0,1408.0,1248.0,912.0,1248.0,1168.0
336,1168.0,1248.0,1088.0,1408.0,1488.0,1248.0,1008.0,1168.0,1088.0
337,1328.0,1408.0,1248.0,1408.0,1488.0,1168.0,1008.0,1328.0,1168.0
338,1328.0,1488.0,1168.0,1328.0,1328.0,1168.0,1088.0,1168.0,1088.0
339,1328.0,1408.0,1088.0,1248.0,1328.0,1168.0,1248.0,1248.0,1088.0
340,1168.0,1248.0,912.0,1248.0,1328.0,1248.0,1248.0,1248.0,1088.0
341,1248.0,1328.0,1088.0,1248.0,1248.0,1248.0,1248.0,1248.0,1008.0
342,1168.0,1408.0,1008.0,1248.0,1248.0,1088.0,1248.0,1328.0,1168.0
343,1168.0,1248.0,1088.0,1248.0,1408.0,1088.0,1168.0,1248.0,1248.0
344,1168.0,1248.0,1088.0,1248.0,1408.0,1168.0,1088.0,1088.0,1248.0
345,1088.0,1248.0,1168.0,1248.0,1408.0,1248.0,1168.0,1248.0,1168.0
346,1168.0,1328.0,1008.0,1248.0,1488.0,1168.0,1248.0,1248.0,1088.0
347,1248.0,1408.0,1088.0,1248.0,1488.0,1248.0,1008.0,1248.0,1168.0
348,1168.0,1408.0,1248.0,1248.0,1328.0,1168.0,1008.0,1248.0,1248.0
349,1248.0,1408.0,1248.0,1088.0,1328.0,1328.0,912.0,1328.0,1168.0
350,1088.0,1408.0,1008.0,1088.0,1328.0,1248.0,1008.0,1248.0,1088.0
351,1088.0,1408.0,1088.0,1088.0,1328.0,1408.0,1008.0,1088.0,1248.0
352,1088.0,1328.0,1088.0,1168.0,1248.0,1168.0,1088.0,1088.0,1328.0
353,1248.0,1408.0,1168.0,1824.0,1248.0,1328.0,1008.0,1248.0,1328.0
354,1088.0,1408.0,1168.0,2480.0,1248.0,1248.0,1088.0,1248.0,1088.0
355,1168.0,1408.0,1008.0,2640.0,1248.0,1248.0,1248.0,1328.0,1088.0
356,1168.0,1328.0,1088.0,2240.0,1168.0,1168.0,1168.0,1248.0,1088.0
357,1168.0,1408.0,1088.0,1408.0,1328.0,1248.0,1168.0,1168.0,1088.0
358,1248.0,1408.0,1168.0,1248.0,1328.0,1248.0,1008.0,1088.0,1008.0
359,1088.0,1488.0,1088.0,1088.0,1408.0,1248.0,1168.0,1168.0,1088.0
360,1088.0,1488.0,1168.0,1088.0,1328.0,1408.0,912.0,1168.0,1008.0
361,1168.0,1408.0,1088.0,1168.0,1328.0,1408.0,1744.0,1248.0,1168.0
362,1168.0,1408.0,1168.0,1248.0,1328.0,1408.0,1408.0,1328.0,1088.0
363,1488.0,1328.0,1168.0,1328.0,1168.0,1488.0,1248.0,1328.0,1168.0
364,1248.0,1408.0,1328.0,1248.0,1168.0,1248.0,1168.0,1328.0,1248.0
365,1248.0,1408.0,1168.0,1248.0,1248.0,1168.0,1248.0,1248.0,1248.0
366,1248.0,1408.0,1088.0,1168.0,1328.0,1328.0,1088.0,1168.0,1248.0
367,1168.0,1328.0,1088.0,1168.0,1408.0,1168.0,1088.0,1328.0,1008.0
368,1088.0,1488.0,1088.0,1328.0,1488.0,1248.0,1168.0,1248.0,1088.0
369,1008.0,1408.0,912.0,1168.0,1488.0,1168.0,1088.0,1248.0,1168.0
370,1168.0,1488.0,1008.0,1168.0,1408.0,1248.0,1088.0,1088.0,912.0
371,1168.0,1488.0,1168.0,1168.0,1408.0,1328.0,1088.0,1008.0,1088.0
372,1248.0,1328.0,1248.0,1088.0,1408.0,2160.0,1088.0,1008.0,1088.0
373,1248.0,1328.0,1168.0,1168.0,1408.0,2480.0,1008.0,1168.0,1088.0
374,1248.0,1408.0,1168.0,1328.0,1328.0,2320.0,1088.0,1168.0,1008.0
375,1168.0,1328.0,1488.0,1248.0,1248.0,1408.0,1168.0,1248.0,1088.0
376,1248.0,1248.0,1168.0,1328.0,1328.0,1328.0,1008.0,1088.0,1088.0
377,1088.0,1248.0,1168.0,1408.0,1328.0,1088.0,1168.0,1088.0,1168.0
378,1168.0,1328.0,1168.0,1408.0,1408.0,1168.0,1248.0,1088.0,1168.0
379,1168.0,1408.0,1328.0,1168.0,1328.0,1248.0,1088.0,1088.0,1168.0
380,1248.0,1488.0,1168.0,1248.0,1488.0,1168.0,1008.0,1168.0,1248.0
381,1088.0,1328.0,1088.0,1328.0,1488.0,1168.0,1008.0,1248.0,1088.0
382,1168.0,1328.0,912.0,1248.0,1408.0,1328.0,1168.0,1328.0,1008.0
383,1168.0,1408.0,1088.0,1008.0,1408.0,1248.0,1168.0,1408.0,1008.0
384,1168.0,1328.0,912.0,1088.0,1248.0,1248.0,1168.0,2320.0,1008.0
385,1088.0,1328.0,1008.0,912.0,1248.0,1168.0,1088.0,2640.0,1168.0
386,1248.0,1328.0,1088.0,1168.0,1248.0,1248.0,1088.0,2640.0,1248.0
387,1248.0,1328.0,1168.0,1248.0,1088.0,1088.0,1008.0,1584.0,1088.0
388,1168.0,1248.0,1088.0,1328.0,1248.0,1088.0,1088.0,1248.0,1168.0
389,1168.0,1248.0,1168.0,1168.0,1408.0,1248.0,912.0,1248.0,1168.0
390,1248.0,1248.0,1008.0,1088.0,1328.0,1408.0,832.0,1248.0,1248.0
391,1248.0,1168.0,1088.0,1248.0,1328.0,1328.0,1008.0,1168.0,1168.0
392,1248.0,1168.0,1088.0,1328.0,1408.0,1328.0,1088.0,1168.0,1008.0
393,1328.0,1248.0,1168.0,1248.0,1408.0,1328.0,1168.0,1248.0,1008.0
394,1248.0,1328.0,1088.0,1248.0,1248.0,1248.0,1088.0,1328.0,1008.0
395,1168.0,1328.0,1088.0,1168.0,1328.0,1248.0,1088.0,1248.0,1088.0
396,1248.0,1408.0,1168.0,1088.0,1328.0,1168.0,1088.0,1168.0,1168.0
397,1168.0,1328.0,1168.0,1088.0,1328.0,1168.0,1088.0,1168.0,1168.0
398,1088.0,1408.0,1248.0,1248.0,1408.0,1248.0,1088.0,1248.0,1248.0
399,1248.0,1408.0,1168.0,1248.0,1408.0,1248.0,1088.0,1408.0,1008.0
400,1328.0,1328.0,1168.0,1328.0,1408.0,1328.0,1088.0,1408.0,1088.0
401,1248.0,1248.0,1008.0,1248.0,1328.0,1328.0,1088.0,1248.0,1168.0
402,1248.0,1168.0,1168.0,1168.0,1248.0,1248.0,912.0,1248.0,1008.0
403,1168.0,1248.0,1168.0,1088.0,1328.0,1248.0,832.0,1248.0,1008.0
404,1248.0,1168.0,1168.0,1008.0,1248.0,1168.0,912.0,1248.0,1168.0
405,1168.0,1248.0,1008.0,1168.0,1328.0,1168.0,1008.0,1248.0,1168.0
406,1248.0,1248.0,1088.0,1248.0,1328.0,1168.0,1088.0,1168.0,1248.0
407,1248.0,1248.0,1088.0,1328.0,1408.0,1328.0,1168.0,1328.0,1168.0
408,1328.0,1248.0,1088.0,1328.0,1248.0,1328.0,1008.0,1168.0,1248.0
409,2240.0,1328.0,1088.0,1328.0,1168.0,1328.0,1008.0,1168.0,1168.0
410,2640.0,1408.0,1168.0,1328.0,1168.0,1248.0,1664.0,1168.0,1088.0
411,2560.0,1328.0,1168.0,1168.0,1168.0,1328.0,2240.0,1248.0,1248.0
412,1488.0,1328.0,1168.0,1168.0,1088.0,1328.0,2640.0,1248.0,1008.0
413,1168.0,1408.0,1168.0,1168.0,1168.0,1248.0,2400.0,1248.0,1008.0
414,1248.0,1328.0,1008.0,1088.0,1248.0,1248.0,1488.0,1248.0,1168.0
415,1328.0,1328.0,1248.0,1248.0,1248.0,1328.0,1248.0,1168.0,1168.0
416,1328.0,1328.0,1088.0,1328.0,1328.0,1168.0,1248.0,1168.0,1248.0
417,1248.0,1248.0,1008.0,1584.0,1328.0,1168.0,1168.0,1248.0,1248.0
418,1328.0,1248.0,912.0,1248.0,1328.0,1168.0,1168.0,1088.0,1248.0
419,1328.0,1248.0,1088.0,1168.0,1248.0,1168.0,1088.0,1088.0,1824.0
420,1328.0,1328.0,1664.0,1248.0,1168.0,1168.0,1168.0,1168.0,2240.0
421,1328.0,1328.0,1328.0,1328.0,1328.0,1168.0,1088.0,1248.0,2480.0
422,1328.0,1248.0,1168.0,1248.0,1248.0,1248.0,1088.0,1088.0,1328.0
423,1168.0,1248.0,1248.0,1328.0,1328.0,1248.0,1248.0,1248.0,1088.0
424,1248.0,1248.0,1248.0,1408.0,1328.0,1248.0,1328.0,1328.0,1088.0
425,1088.0,1248.0,1008.0,1328.0,1248.0,1168.0,1088.0,1168.0,1248.0
426,1088.0,1328.0,1168.0,1328.0,1168.0,1328.0,1088.0,1328.0,1168.0
427,1168.0,1168.0,1088.0,1168.0,1328.0,1168.0,1168.0,1168.0,1328.0
428,1248.0,1168.0,1248.0,1168.0,1328.0,1248.0,1008.0,1168.0,1168.0
429,1168.0,1168.0,1088.0,1088.0,1584.0,1168.0,1168.0,1088.0,1088.0
430,1168.0,1328.0,1168.0,1088.0,1408.0,1408.0,1008.0,1248.0,1008.0
431,1328.0,1248.0,1008.0,1168.0,1328.0,1328.0,1088.0,1168.0,1168.0
432,1328.0,1408.0,1168.0,1248.0,1328.0,1328.0,1168.0,1328.0,1168.0
433,1248.0,1328.0,1168.0,1248.0,1328.0,1328.0,1168.0,1168.0,1248.0
434,1328.0,1248.0,1088.0,1248.0,1328.0,1408.0,1168.0,1168.0,1168.0
435,1248.0,1248.0,1168.0,1328.0,1248.0,1168.0,1248.0,1248.0,1328.0
436,1328.0,1408.0,1248.0,1248.0,1328.0,1328.0,1168.0,1088.0,1328.0
437,1328.0,1408.0,1088.0,1248.0,1168.0,1248.0,1088.0,1088.0,1168.0
438,1168.0,1408.0,1088.0,1168.0,1168.0,1248.0,1008.0,1088.0,1088.0
439,1168.0,1408.0,1088.0,1248.0,1168.0,1088.0,1168.0,1008.0,1248.0
440,1248.0,1328.0,1008.0,1168.0,1088.0,1088.0,1088.0,1088.0,1088.0
441,1248.0,1328.0,912.0,1008.0,1008.0,1008.0,1168.0,1088.0,1168.0
442,1248.0,1328.0,1088.0,1248.0,1248.0,1248.0,1248.0,1168.0,1168.0
443,1248.0,1248.0,1248.0,1248.0,1168.0,1248.0,1168.0,1168.0,1008.0
444,1248.0,1248.0,1088.0,1088.0,1168.0,1248.0,1088.0,1248.0,1168.0
445,1248.0,1328.0,1088.0,1248.0,1248.0,1168.0,1088.0,1168.0,1168.0
446,1248.0,1328.0,1168.0,1088.0,1328.0,1168.0,1088.0,1328.0,1248.0
447,1328.0,1408.0,1248.0,1168.0,1248.0,1168.0,1088.0,1088.0,1088.0
448,1328.0,1408.0,1168.0,1328.0,1248.0,1328.0,1168.0,1008.0,1248.0
449,1248.0,1328.0,1168.0,1328.0,1168.0,1328.0,1088.0,1008.0,1088.0
450,1328.0,1328.0,1248.0,1248.0,1248.0,1168.0,1168.0,1088.0,1248.0
451,1168.0,1408.0,1248.0,1248.0,1168.0,1248.0,1088.0,1088.0,1248.0
452,1088.0,1328.0,1088.0,1248.0,1248.0,1248.0,1088.0,1168.0,1248.0
453,1248.0,1488.0,1168.0,1328.0,1248.0,1168.0,832.0,1088.0,1168.0
454,1328.0,1488.0,1248.0,1168.0,1328.0,1248.0,1008.0,1168.0,1168.0
455,1248.0,1408.0,1248.0,1168.0,1248.0,1328.0,912.0,1008.0,1248.0
456,1168.0,1248.0,1168.0,1088.0,1248.0,1248.0,1008.0,1008.0,1248.0
457,1248.0,1328.0,1168.0,1088.0,1328.0,1168.0,1168.0,1088.0,1088.0
458,1168.0,1248.0,1008.0,1248.0,1328.0,1248.0,1168.0,1088.0,1088.0
459,1168.0,1408.0,1088.0,1088.0,1248.0,1168.0,1088.0,1168.0,1168.0
460,1168.0,1408.0,1088.0,1168.0,1248.0,1088.0,1168.0,1168.0,1088.0
461,1248.0,1408.0,1088.0,1584.0,1168.0,1168.0,1168.0,1088.0,1088.0
462,1248.0,1408.0,1008.0,1408.0,1088.0,1168.0,1168.0,1248.0,1088.0
463,1168.0,1408.0,1168.0,1168.0,1248.0,1248.0,1248.0,1248.0,1088.0
464,1168.0,1408.0,1088.0,1088.0,1168.0,1168.0,1248.0,1168.0,1088.0
465,1248.0,1328.0,1088.0,1088.0,1248.0,1168.0,1248.0,1168.0,1088.0
466,1248.0,1248.0,1168.0,1168.0,1248.0,1328.0,1088.0,1168.0,1088.0
467,1328.0,1328.0,1248.0,1088.0,1248.0,1328.0,1008.0,1248.0,1168.0
468,1168.0,1408.0,1328.0,1328.0,1248.0,1168.0,1088.0,1008.0,1248.0
469,1168.0,1328.0,1984.0,1328.0,1408.0,1328.0,1088.0,1008.0,1168.0
470,1248.0,1248.0,2480.0,1248.0,1408.0,1328.0,1488.0,912.0,1248.0
471,1168.0,1328.0,2976.0,1248.0,1408.0,1408.0,1328.0,1088.0,1168.0
472,1248.0,1408.0,2064.0,1248.0,1408.0,1248.0,1088.0,1328.0,1088.0
473,1488.0,1248.0,1328.0,1328.0,1328.0,1328.0,1008.0,1248.0,1008.0
474,1328.0,1248.0,1168.0,1248.0,1248.0,1248.0,1008.0,1248.0,1008.0
475,1248.0,1328.0,1088.0,1248.0,1328.0,1248.0,1088.0,1168.0,1088.0
476,1088.0,1408.0,1168.0,912.0,2160.0,1248.0,1088.0,1168.0,1008.0
477,912.0,1664.0,1088.0,1088.0,2560.0,1248.0,1088.0,1168.0,1088.0
478,1088.0,2480.0,1088.0,1008.0,2816.0,1088.0,1008.0,1248.0,1088.0
479,1168.0,2896.0,1008.0,1168.0,1664.0,1088.0,1008.0,1168.0,1088.0
480,1248.0,2064.0,1248.0,1168.0,1328.0,1088.0,1008.0,1168.0,1088.0
481,1088.0,1408.0,1168.0,1248.0,1168.0,1248.0,1008.0,1168.0,1168.0
482,1248.0,1408.0,1008.0,1408.0,1168.0,1328.0,1168.0,1168.0,1248.0
483,1168.0,1328.0,1088.0,1328.0,1168.0,1328.0,1168.0,1248.0,1168.0
484,1168.0,1328.0,1088.0,1328.0,1328.0,1328.0,1168.0,1088.0,1168.0
485,1248.0,1328.0,1168.0,1248.0,1248.0,1248.0,1168.0,1168.0,1168.0
486,1328.0,1408.0,1008.0,1248.0,1248.0,1248.0,1168.0,1168.0,1088.0
487,1168.0,1328.0,1088.0,1168.0,1168.0,1328.0,1008.0,1248.0,1168.0
488,1088.0,1408.0,1008.0,1088.0,1168.0,1168.0,1088.0,1328.0,1008.0
489,1008.0,1488.0,1088.0,1008.0,1168.0,1248.0,1008.0,1248.0,1088.0
490,1088.0,1488.0,1088.0,1008.0,1328.0,1328.0,1008.0,1168.0,1168.0
491,1248.0,1408.0,1248.0,1088.0,1248.0,1328.0,1088.0,1408.0,1168.0
492,1168.0,1248.0,1248.0,1248.0,1248.0,1168.0,1008.0,1328.0,1088.0
493,1248.0,1248.0,1248.0,1088.0,1248.0,1168.0,1088.0,1328.0,1088.0
494,1328.0,1328.0,1168.0,1088.0,1168.0,1168.0,1248.0,1328.0,1088.0
495,1248.0,1328.0,1168.0,1088.0,1088.0,1248.0,1248.0,1248.0,1088.0
496,1248.0,1408.0,1248.0,1168.0,1328.0,1248.0,1088.0,1168.0,1168.0
497,1248.0,1408.0,1168.0,1088.0,1168.0,1328.0,1088.0,1248.0,1168.0
498,1328.0,1408.0,1248.0,1168.0,1168.0,1168.0,1008.0,1328.0,1168.0
499,1168.0,1408.0,1088.0,1168.0,1168.0,1088.0,912.0,1088.0,1168.0
500,1168.0,1408.0,1168.0,1248.0,1168.0,1008.0,1008.0,1248.0,1088.0
501,1168.0,1488.0,1008.0,912.0,1248.0,1168.0,1088.0,1328.0,1168.0
502,1328.0,1408.0,1168.0,912.0,1328.0,1248.0,1088.0,1328.0,1248.0
503,1088.0,1408.0,1248.0,912.0,1248.0,1248.0,912.0,1328.0,1248.0
504,1328.0,1328.0,1248.0,1088.0,1248.0,1328.0,1088.0,1248.0,1328.0
505,1248.0,1488.0,1088.0,1008.0,1248.0,1248.0,1008.0,1168.0,1088.0
506,1168.0,1328.0,1168.0,832.0,1328.0,1168.0,1168.0,1168.0,1088.0
507,1248.0,1248.0,1328.0,1008.0,1248.0,1248.0,1248.0,1168.0,1008.0
508,1088.0,1248.0,1488.0,1008.0,1248.0,1328.0,1088.0,1168.0,1088.0
509,1088.0,1328.0,1248.0,2240.0,1248.0,1248.0,1088.0,1088.0,1168.0
510,1248.0,1408.0,1168.0,2560.0,1248.0,1408.0,1088.0,1328.0,1248.0
511,1328.0,1328.0,1248.0,2816.0,1328.0,1328.0,1008.0,1328.0,1088.0
512,1328.0,1408.0,1328.0,1904.0,1408.0,1248.0,832.0,1328.0,1088.0
513,1168.0,1408.0,1168.0,1168.0,1248.0,1328.0,1008.0,1248.0,1168.0
514,1248.0,1408.0,1168.0,1168.0,1168.0,1248.0,1008.0,1328.0,1088.0
515,1248.0,1328.0,1088.0,1328.0,1248.0,1168.0,1584.0,1328.0,1008.0
516,1168.0,1328.0,1088.0,1248.0,1328.0,1248.0,1408.0,1328.0,1088.0
517,1248.0,1248.0,912.0,1248.0,1248.0,1248.0,1248.0,1248.0,1168.0
518,1168.0,1328.0,1008.0,1168.0,1248.0,1168.0,1248.0,1088.0,1248.0
519,1664.0,1328.0,1088.0,1168.0,1248.0,1168.0,1008.0,1248.0,1168.0
520,1488.0,1328.0,1168.0,1088.0,1248.0,1088.0,1008.0,1328.0,1168.0
521,1328.0,1328.0,1328.0,1168.0,1248.0,1328.0,912.0,1168.0,1088.0
522,1328.0,1328.0,1168.0,1248.0,1328.0,1168.0,1008.0,1248.0,1008.0
523,1328.0,1328.0,1328.0,1168.0,1328.0,1248.0,1168.0,1328.0,1088.0
524,1328.0,1408.0,1168.0,1088.0,1408.0,1008.0,1248.0,1168.0,1168.0
525,1248.0,1584.0,1168.0,1168.0,1328.0,1168.0,1248.0,1168.0,1168.0
526,1088.0,1328.0,1088.0,1168.0,1248.0,1008.0,1168.0,1168.0,1008.0
527,1248.0,1248.0,1088.0,1248.0,1248.0,1488.0,1088.0,1168.0,1088.0
528,1328.0,1248.0,1168.0,1008.0,1248.0,2240.0,1088.0,1168.0,1088.0
529,1328.0,1248.0,1248.0,1168.0,1168.0,2816.0,1168.0,1248.0,1008.0
530,1328.0,1248.0,1248.0,1168.0,1248.0,1744.0,1248.0,1248.0,1008.0
531,1248.0,1168.0,1488.0,1168.0,1328.0,1408.0,1248.0,1328.0,1168.0
532,1248.0,1248.0,1248.0,1328.0,1168.0,1328.0,1168.0,1408.0,1168.0
533,1168.0,1248.0,1168.0,1248.0,1248.0,1248.0,1248.0,1408.0,1248.0
534,1248.0,1328.0,1088.0,1408.0,1088.0,1248.0,1168.0,1248.0,1248.0
535,1168.0,1328.0,1168.0,1248.0,1328.0,1408.0,1088.0,1328.0,1248.0
536,1088.0,1408.0,1168.0,1248.0,1328.0,1408.0,1248.0,1248.0,1248.0
537,1168.0,1328.0,1168.0,1168.0,1248.0,1328.0,1008.0,1248.0,1248.0
538,1168.0,1328.0,1168.0,1088.0,1328.0,1248.0,1088.0,1248.0,1008.0
539,1168.0,1328.0,1008.0,1168.0,1408.0,1168.0,1088.0,1824.0,1008.0
540,1248.0,1328.0,1088.0,1248.0,1488.0,1168.0,1088.0,2320.0,1008.0
541,1328.0,1328.0,1088.0,1088.0,1408.0,1248.0,1168.0,2816.0,1168.0
542,1248.0,1248.0,1088.0,1008.0,1248.0,1248.0,1088.0,2064.0,1168.0
543,1168.0,1248.0,1088.0,1168.0,1168.0,1328.0,1248.0,1584.0,1168.0
544,1088.0,1408.0,1008.0,1248.0,1168.0,1328.0,1248.0,1328.0,1008.0
545,1008.0,1328.0,1008.0,1248.0,1168.0,1328.0,1088.0,1168.0,1168.0
546,1168.0,1328.0,1008.0,1408.0,1328.0,1328.0,1168.0,1088.0,1088.0
547,1168.0,1328.0,1088.0,1248.0,1408.0,1328.0,1168.0,1168.0,1248.0
548,1328.0,1328.0,1088.0,1088.0,1328.0,1168.0,1008.0,1168.0,1248.0
549,1328.0,1328.0,912.0,1168.0,1168.0,1088.0,1008.0,1088.0,1168.0
550,1248.0,1328.0,1168.0,1088.0,1168.0,1248.0,1008.0,1248.0,1168.0
551,1168.0,1248.0,912.0,1088.0,1088.0,1248.0,912.0,1168.0,1168.0
552,1328.0,1248.0,1008.0,1088.0,1248.0,1328.0,912.0,1168.0,1168.0
553,1248.0,1328.0,1088.0,1088.0,1168.0,1248.0,1168.0,1168.0,1168.0
554,1168.0,1328.0,1008.0,1168.0,1168.0,1408.0,1008.0,1248.0,1008.0
555,1088.0,1168.0,752.0,1328.0,1088.0,1328.0,1008.0,1248.0,1168.0
556,1248.0,1248.0,752.0,1328.0,1168.0,1248.0,1008.0,1248.0,1088.0
557,1168.0,1328.0,1008.0,1168.0,1248.0,1168.0,1088.0,1168.0,1008.0
558,1168.0,1328.0,1008.0,1168.0,1248.0,1168.0,1168.0,1328.0,1088.0
559,1088.0,1248.0,1168.0,1168.0,1168.0,1088.0,1088.0,1328.0,1168.0
560,1168.0,1328.0,1168.0,1248.0,1248.0,1168.0,1168.0,1248.0,1168.0
561,1008.0,1328.0,1248.0,1248.0,1088.0,1088.0,1168.0,1168.0,1168.0
562,1248.0,1328.0,1248.0,1168.0,1248.0,1328.0,1168.0,1248.0,1248.0
563,1248.0,1248.0,1248.0,1248.0,1248.0,1248.0,1168.0,1328.0,1248.0
564,1744.0,1168.0,1248.0,1248.0,1248.0,1248.0,1248.0,1248.0,1248.0
565,2240.0,1248.0,1248.0,1168.0,1248.0,1088.0,1168.0,1248.0,1248.0
566,2736.0,1248.0,1168.0,1168.0,1328.0,1168.0,2160.0,1328.0,1168.0
567,1984.0,1328.0,1248.0,1168.0,1248.0,1248.0,2400.0,1088.0,1168.0
568,1248.0,1168.0,1008.0,1248.0,1328.0,1328.0,2816.0,1248.0,1248.0
569,1248.0,1168.0,1088.0,1664.0,1328.0,1168.0,1744.0,1248.0,1168.0
570,1088.0,1168.0,1088.0,1408.0,1328.0,1248.0,1248.0,1328.0,1168.0
571,1088.0,1168.0,1168.0,1168.0,1328.0,1248.0,1088.0,1248.0,1088.0
572,1168.0,1248.0,1248.0,1328.0,1248.0,1168.0,1008.0,1248.0,1248.0
573,1168.0,1248.0,1328.0,1248.0,1248.0,1168.0,1088.0,1168.0,1008.0
574,1248.0,1168.0,1328.0,1328.0,1088.0,1248.0,1088.0,1168.0,1008.0
575,1248.0,1248.0,1168.0,1168.0,1168.0,1248.0,1168.0,1088.0,1824.0
576,1328.0,1328.0,1664.0,1248.0,1328.0,1168.0,1088.0,1168.0,2320.0
577,1248.0,1328.0,1488.0,1248.0,1328.0,1248.0,1248.0,1248.0,2240.0
578,1168.0,1328.0,1328.0,1248.0,1248.0,1248.0,1168.0,1088.0,1488.0
579,1168.0,1248.0,1248.0,1168.0,1328.0,1248.0,1248.0,1088.0,1008.0
580,1168.0,1328.0,1328.0,1088.0,1328.0,1088.0,1168.0,1328.0,1008.0
581,1248.0,1168.0,1168.0,1168.0,1328.0,1248.0,1168.0,1168.0,1168.0
582,1168.0,1168.0,1328.0,1248.0,1328.0,1168.0,1088.0,1248.0,1088.0
583,1248.0,1168.0,1248.0,1248.0,1408.0,1248.0,1088.0,1168.0,1008.0
584,1088.0,1248.0,1328.0,1328.0,1408.0,1248.0,1168.0,1168.0,1328.0
585,1248.0,1168.0,1328.0,1248.0,1744.0,1168.0,1168.0,1248.0,1248.0
586,1168.0,1248.0,1088.0,1168.0,1408.0,1248.0,1168.0,1008.0,1168.0
587,1088.0,1328.0,1168.0,1248.0,1248.0,1328.0,1088.0,1008.0,1248.0
588,832.0,1248.0,1328.0,1328.0,1168.0,1248.0,1008.0,1008.0,1328.0
589,912.0,1328.0,1168.0,1248.0,1168.0,1248.0,1168.0,1168.0,1168.0
590,1088.0,1328.0,1168.0,1088.0,1088.0,1248.0,1088.0,1168.0,1088.0
591,1008.0,1328.0,1328.0,1248.0,1168.0,1328.0,912.0,1248.0,1168.0
